"","stap_id","j","ind","lat","lon","start","end","include","known","duration","status","congo","id","tag_id"
"112",17,1,7625,6.875,27.625,2017-05-24 01:37:30,2017-05-25 01:37:30,TRUE,FALSE,1,"post-breeding",FALSE,"16LP","16LP"
"113",18,1,7472,7.125,27.375,2017-05-25 02:07:30,2017-06-11 20:12:30,TRUE,FALSE,17.7534722222222,"post-breeding",FALSE,"16LP","16LP"
"114",19,1,7621,7.875,27.625,2017-06-11 22:17:30,2017-06-12 21:27:30,TRUE,FALSE,0.965277777777778,"post-breeding",FALSE,"16LP","16LP"
"115",20,1,7619,8.375,27.625,2017-06-12 22:27:30,2017-06-13 18:07:30,TRUE,FALSE,0.819444444444444,"post-breeding",FALSE,"16LP","16LP"
"116",21,1,8228,8.125,28.625,2017-06-13 20:02:30,2017-06-14 21:47:30,TRUE,FALSE,1.07291666666667,"post-breeding",FALSE,"16LP","16LP"
"117",22,1,7921,8.875,28.125,2017-06-14 23:12:30,2017-06-15 20:27:30,TRUE,FALSE,0.885416666666667,"post-breeding",FALSE,"16LP","16LP"
"118",23,1,8225,8.875,28.625,2017-06-15 21:22:30,2017-10-26 16:32:30,TRUE,FALSE,132.798611111111,"non-breeding",FALSE,"16LP","16LP"
"119",24,1,6727,3.375,26.125,2017-10-27 03:42:30,2017-10-27 16:27:30,TRUE,FALSE,0.53125,"pre-breeding",FALSE,"16LP","16LP"
"120",25,1,5223,-0.625,23.625,2017-10-28 03:27:30,2017-10-28 16:42:30,TRUE,FALSE,0.552083333333333,"pre-breeding",TRUE,"16LP","16LP"
"121",26,1,7058,-3.375,26.625,2017-10-29 03:27:30,2017-10-29 18:52:30,TRUE,FALSE,0.642361111111111,"pre-breeding",FALSE,"16LP","16LP"
"122",27,1,8431,-4.625,28.875,2017-10-30 02:42:30,2017-10-30 18:57:30,TRUE,FALSE,0.677083333333333,"pre-breeding",FALSE,"16LP","16LP"
"123",28,1,8587,-5.625,29.125,2017-10-30 21:47:30,2017-10-30 23:07:30,TRUE,FALSE,0.0555555555555556,"pre-breeding",FALSE,"16LP","16LP"
"124",29,1,8587,-5.625,29.125,2017-10-30 23:57:30,2017-11-04 16:52:30,TRUE,FALSE,4.70486111111111,"pre-breeding",FALSE,"16LP","16LP"
"125",30,1,7687,-8.625,27.625,2017-11-05 01:42:30,2017-11-05 18:12:30,TRUE,FALSE,0.6875,"pre-breeding",FALSE,"16LP","16LP"
"126",31,1,7847,-10.625,27.875,2017-11-05 22:17:30,2017-11-06 18:22:30,TRUE,FALSE,0.836805555555556,"pre-breeding",FALSE,"16LP","16LP"
"127",32,1,7401,-13.125,27.125,2017-11-06 23:07:30,2017-11-07 22:52:30,TRUE,FALSE,0.989583333333333,"pre-breeding",FALSE,"16LP","16LP"
"128",33,1,7252,-13.875,26.875,2017-11-08 00:12:30,2017-11-10 19:42:30,TRUE,FALSE,2.8125,"pre-breeding",FALSE,"16LP","16LP"
"129",34,1,7106,-15.375,26.625,2017-11-10 22:17:30,2017-11-11 21:32:30,TRUE,FALSE,0.96875,"pre-breeding",FALSE,"16LP","16LP"
"130",35,1,7109,-16.125,26.625,2017-11-11 22:57:30,2017-11-12 17:57:30,TRUE,FALSE,0.791666666666667,"pre-breeding",FALSE,"16LP","16LP"
"131",36,1,7877,-18.125,27.875,2017-11-13 00:12:30,2017-11-13 17:07:30,TRUE,FALSE,0.704861111111111,"pre-breeding",FALSE,"16LP","16LP"
"132",37,1,8503,-22.72040289,28.76930617,2017-11-14 01:57:30,2017-12-19 22:57:30,TRUE,TRUE,35.875,"breeding",FALSE,"16LP","16LP"
"133",1,1,8503,-22.7466829,28.7814561,2017-12-18 22:57:30,2018-03-22 19:52:30,TRUE,TRUE,93.8715277777778,"breeding",FALSE,"20IK","20IK"
"134",2,1,7892,-21.875,27.875,2018-03-22 22:32:30,2018-03-23 20:52:30,TRUE,FALSE,0.930555555555556,"post-breeding",FALSE,"20IK","20IK"
"135",3,1,8041,-21.125,28.125,2018-03-24 00:07:30,2018-03-24 21:17:30,TRUE,FALSE,0.881944444444444,"post-breeding",FALSE,"20IK","20IK"
"136",4,1,8189,-20.125,28.375,2018-03-25 00:17:30,2018-03-26 01:37:30,TRUE,FALSE,1.05555555555556,"post-breeding",FALSE,"20IK","20IK"
"137",5,1,8037,-20.125,28.125,2018-03-26 03:42:30,2018-03-26 22:32:30,TRUE,FALSE,0.784722222222222,"post-breeding",FALSE,"20IK","20IK"
"138",6,1,7886,-20.375,27.875,2018-03-26 23:02:30,2018-03-30 18:32:30,TRUE,FALSE,3.8125,"post-breeding",FALSE,"20IK","20IK"
"139",7,1,7581,-20.125,27.375,2018-03-30 19:17:30,2018-03-31 18:37:30,TRUE,FALSE,0.972222222222222,"post-breeding",FALSE,"20IK","20IK"
"140",8,1,7417,-17.125,27.125,2018-04-01 02:27:30,2018-04-02 19:37:30,TRUE,FALSE,1.71527777777778,"post-breeding",FALSE,"20IK","20IK"
"141",9,1,7567,-16.625,27.375,2018-04-02 20:42:30,2018-04-03 23:27:30,TRUE,FALSE,1.11458333333333,"post-breeding",FALSE,"20IK","20IK"
"142",10,1,7109,-16.125,26.625,2018-04-04 01:12:30,2018-04-25 16:52:30,TRUE,FALSE,21.6527777777778,"post-breeding",FALSE,"20IK","20IK"
"143",11,1,6790,-12.375,26.125,2018-04-26 02:42:30,2018-04-26 16:57:30,TRUE,FALSE,0.59375,"post-breeding",FALSE,"20IK","20IK"
"144",12,1,6621,-8.125,25.875,2018-04-27 02:57:30,2018-04-27 18:22:30,TRUE,FALSE,0.642361111111111,"post-breeding",FALSE,"20IK","20IK"
"145",13,1,6612,-5.875,25.875,2018-04-28 00:12:30,2018-05-01 18:32:30,TRUE,FALSE,3.76388888888889,"post-breeding",FALSE,"20IK","20IK"
"146",14,1,6303,-4.625,25.375,2018-05-01 21:27:30,2018-05-02 21:32:30,TRUE,FALSE,1.00347222222222,"post-breeding",FALSE,"20IK","20IK"
"147",15,1,6453,-4.125,25.625,2018-05-02 22:37:30,2018-05-07 00:47:30,TRUE,FALSE,4.09027777777778,"post-breeding",FALSE,"20IK","20IK"
"148",16,1,6451,-3.625,25.625,2018-05-07 01:37:30,2018-05-07 18:02:30,TRUE,FALSE,0.684027777777778,"post-breeding",FALSE,"20IK","20IK"
"149",17,1,6443,-1.625,25.625,2018-05-07 23:52:30,2018-05-11 18:37:30,TRUE,FALSE,3.78125,"post-breeding",TRUE,"20IK","20IK"
"150",18,1,6883,2.375,26.375,2018-05-12 03:42:30,2018-05-12 18:02:30,TRUE,FALSE,0.597222222222222,"post-breeding",TRUE,"20IK","20IK"
"151",19,1,6721,4.875,26.125,2018-05-12 23:12:30,2018-05-13 22:32:30,TRUE,FALSE,0.972222222222222,"post-breeding",FALSE,"20IK","20IK"
"152",20,1,6870,5.625,26.375,2018-05-13 23:52:30,2018-05-15 22:47:30,TRUE,FALSE,1.95486111111111,"post-breeding",FALSE,"20IK","20IK"
"153",21,1,7625,6.875,27.625,2018-05-16 02:07:30,2018-05-16 21:32:30,TRUE,FALSE,0.809027777777778,"post-breeding",FALSE,"20IK","20IK"
"154",22,1,7622,7.625,27.625,2018-05-17 00:57:30,2018-06-02 21:37:30,TRUE,FALSE,16.8611111111111,"post-breeding",FALSE,"20IK","20IK"
"155",23,1,7314,8.625,27.125,2018-06-03 01:37:30,2018-06-19 20:22:30,TRUE,FALSE,16.78125,"post-breeding",FALSE,"20IK","20IK"
"156",24,1,7007,9.375,26.625,2018-06-19 22:12:30,2018-06-20 21:57:30,TRUE,FALSE,0.989583333333333,"post-breeding",FALSE,"20IK","20IK"
"157",25,1,6701,9.875,26.125,2018-06-21 01:12:30,2018-06-21 21:27:30,TRUE,FALSE,0.84375,"post-breeding",FALSE,"20IK","20IK"
"158",26,1,6549,9.875,25.875,2018-06-21 22:12:30,2018-10-25 18:42:30,TRUE,FALSE,125.854166666667,"non-breeding",FALSE,"20IK","20IK"
"159",27,1,6098,8.625,25.125,2018-10-26 01:27:30,2018-10-26 16:37:30,TRUE,FALSE,0.631944444444444,"pre-breeding",FALSE,"20IK","20IK"
"160",28,1,5506,4.625,24.125,2018-10-27 03:07:30,2018-10-27 17:17:30,TRUE,FALSE,0.590277777777778,"pre-breeding",FALSE,"20IK","20IK"
"161",29,1,5360,3.125,23.875,2018-10-27 21:07:30,2018-10-27 22:02:30,TRUE,FALSE,0.0381944444444444,"pre-breeding",FALSE,"20IK","20IK"
"162",30,1,5066,0.625,23.375,2018-10-28 03:37:30,2018-10-28 17:42:30,TRUE,FALSE,0.586805555555556,"pre-breeding",TRUE,"20IK","20IK"
"163",31,1,4767,-0.625,22.875,2018-10-28 20:52:30,2018-10-29 00:37:30,TRUE,FALSE,0.15625,"pre-breeding",TRUE,"20IK","20IK"
"164",32,1,4772,-1.875,22.875,2018-10-29 03:42:30,2018-10-29 17:42:30,TRUE,FALSE,0.583333333333333,"pre-breeding",TRUE,"20IK","20IK"
"165",33,1,4627,-3.625,22.625,2018-10-29 23:37:30,2018-10-31 20:22:30,TRUE,FALSE,1.86458333333333,"pre-breeding",FALSE,"20IK","20IK"
"166",34,1,5388,-3.875,23.875,2018-11-01 00:22:30,2018-11-01 20:32:30,TRUE,FALSE,0.840277777777778,"pre-breeding",FALSE,"20IK","20IK"
"167",35,1,4936,-4.875,23.125,2018-11-02 01:07:30,2018-11-02 21:47:30,TRUE,FALSE,0.861111111111111,"pre-breeding",FALSE,"20IK","20IK"
"168",36,1,5242,-5.375,23.625,2018-11-02 23:47:30,2018-11-04 21:02:30,TRUE,FALSE,1.88541666666667,"pre-breeding",FALSE,"20IK","20IK"
"169",37,1,5855,-6.625,24.625,2018-11-05 00:42:30,2018-11-07 19:47:30,TRUE,FALSE,2.79513888888889,"pre-breeding",FALSE,"20IK","20IK"
"170",38,1,6170,-9.375,25.125,2018-11-08 01:37:30,2018-11-08 20:32:30,TRUE,FALSE,0.788194444444444,"pre-breeding",FALSE,"20IK","20IK"
"171",39,1,6171,-9.625,25.125,2018-11-08 21:02:30,2018-11-09 22:12:30,TRUE,FALSE,1.04861111111111,"pre-breeding",FALSE,"20IK","20IK"
"172",40,1,6173,-10.125,25.125,2018-11-10 01:07:30,2018-11-11 19:07:30,TRUE,FALSE,1.75,"pre-breeding",FALSE,"20IK","20IK"
"173",41,1,5424,-12.875,23.875,2018-11-12 01:42:30,2018-11-16 01:32:30,TRUE,FALSE,3.99305555555556,"pre-breeding",FALSE,"20IK","20IK"
"174",42,1,5577,-13.125,24.125,2018-11-16 01:52:30,2018-11-18 23:22:30,TRUE,FALSE,2.89583333333333,"pre-breeding",FALSE,"20IK","20IK"
"175",43,1,5731,-13.625,24.375,2018-11-19 00:27:30,2018-11-21 22:57:30,TRUE,FALSE,2.9375,"pre-breeding",FALSE,"20IK","20IK"
"176",44,1,5884,-13.875,24.625,2018-11-21 23:22:30,2018-11-25 18:12:30,TRUE,FALSE,3.78472222222222,"pre-breeding",FALSE,"20IK","20IK"
"177",45,1,6042,-15.375,24.875,2018-11-25 21:52:30,2018-11-26 20:17:30,TRUE,FALSE,0.934027777777778,"pre-breeding",FALSE,"20IK","20IK"
"178",46,1,5889,-15.125,24.625,2018-11-26 20:47:30,2018-11-27 17:47:30,TRUE,FALSE,0.875,"pre-breeding",FALSE,"20IK","20IK"
"179",47,1,7880,-18.875,27.875,2018-11-28 02:32:30,2018-11-28 18:52:30,TRUE,FALSE,0.680555555555556,"pre-breeding",FALSE,"20IK","20IK"
"180",48,1,8346,-21.375,28.625,2018-11-29 01:57:30,2018-11-29 17:42:30,TRUE,FALSE,0.65625,"pre-breeding",FALSE,"20IK","20IK"
"181",49,1,8201,-23.125,28.375,2018-11-29 22:12:30,2018-11-30 00:12:30,TRUE,FALSE,0.0833333333333333,"pre-breeding",FALSE,"20IK","20IK"
"182",50,1,8202,-23.375,28.375,2018-11-30 00:37:30,2018-12-03 23:17:30,TRUE,FALSE,3.94444444444444,"pre-breeding",FALSE,"20IK","20IK"
"183",51,1,8505,-23.125,28.875,2018-12-04 00:27:30,2018-12-04 22:57:30,TRUE,FALSE,0.9375,"pre-breeding",FALSE,"20IK","20IK"
"184",52,1,8503,-22.7466829,28.7814561,2018-12-05 01:12:30,2018-12-16 22:57:30,TRUE,TRUE,11.90625,"breeding",FALSE,"20IK","20IK"
"185",1,1,8503,-22.7254083,28.7749111,2019-01-23 22:57:30,2019-04-16 16:47:30,TRUE,TRUE,82.7430555555556,"breeding",FALSE,"22NO","22NO"
"186",2,1,7268,-17.875,26.875,2019-04-17 04:12:30,2019-04-17 16:57:30,TRUE,FALSE,0.53125,"post-breeding",FALSE,"22NO","22NO"
"187",3,1,6651,-15.625,25.875,2019-04-17 23:17:30,2019-04-18 17:22:30,TRUE,FALSE,0.753472222222222,"post-breeding",FALSE,"22NO","22NO"
"188",4,1,7102,-14.375,26.625,2019-04-18 23:07:30,2019-04-19 19:47:30,TRUE,FALSE,0.861111111111111,"post-breeding",FALSE,"22NO","22NO"
"189",5,1,7100,-13.875,26.625,2019-04-19 21:02:30,2019-04-20 21:52:30,TRUE,FALSE,1.03472222222222,"post-breeding",FALSE,"22NO","22NO"
"190",6,1,7099,-13.625,26.625,2019-04-20 22:17:30,2019-05-02 20:22:30,TRUE,FALSE,11.9201388888889,"post-breeding",FALSE,"22NO","22NO"
"191",7,1,7090,-11.375,26.625,2019-05-03 01:12:30,2019-05-03 19:37:30,TRUE,FALSE,0.767361111111111,"post-breeding",FALSE,"22NO","22NO"
"192",8,1,6782,-10.375,26.125,2019-05-03 21:52:30,2019-05-06 20:07:30,TRUE,FALSE,2.92708333333333,"post-breeding",FALSE,"22NO","22NO"
"193",9,1,6930,-9.375,26.375,2019-05-06 22:52:30,2019-05-07 21:47:30,TRUE,FALSE,0.954861111111111,"post-breeding",FALSE,"22NO","22NO"
"194",10,1,7233,-9.125,26.875,2019-05-07 22:57:30,2019-05-14 00:32:30,TRUE,FALSE,6.06597222222222,"post-breeding",FALSE,"22NO","22NO"
"195",11,1,6927,-8.625,26.375,2019-05-14 01:42:30,2019-05-15 19:07:30,TRUE,FALSE,1.72569444444444,"post-breeding",FALSE,"22NO","22NO"
"196",12,1,6623,-8.625,25.875,2019-05-15 21:47:30,2019-05-16 22:12:30,TRUE,FALSE,1.01736111111111,"post-breeding",FALSE,"22NO","22NO"
"197",13,1,6624,-8.875,25.875,2019-05-16 22:47:30,2019-05-18 01:12:30,TRUE,FALSE,1.10069444444444,"post-breeding",FALSE,"22NO","22NO"
"198",14,1,6623,-8.625,25.875,2019-05-18 01:37:30,2019-05-24 23:17:30,TRUE,FALSE,6.90277777777778,"post-breeding",FALSE,"22NO","22NO"
"199",15,1,6774,-8.375,26.125,2019-05-25 01:42:30,2019-05-25 23:07:30,TRUE,FALSE,0.892361111111111,"post-breeding",FALSE,"22NO","22NO"
"200",16,1,6773,-8.125,26.125,2019-05-25 23:22:30,2019-05-27 20:32:30,TRUE,FALSE,1.88194444444444,"post-breeding",FALSE,"22NO","22NO"
"201",17,1,6921,-7.125,26.375,2019-05-27 22:37:30,2019-05-31 19:17:30,TRUE,FALSE,3.86111111111111,"post-breeding",FALSE,"22NO","22NO"
"202",18,1,6765,-6.125,26.125,2019-05-31 21:17:30,2019-06-04 18:02:30,TRUE,FALSE,3.86458333333333,"post-breeding",FALSE,"22NO","22NO"
"203",19,1,6294,-2.375,25.375,2019-06-05 03:47:30,2019-06-05 23:17:30,TRUE,FALSE,0.8125,"post-breeding",TRUE,"22NO","22NO"
"204",20,1,6290,-1.375,25.375,2019-06-06 01:17:30,2019-06-09 19:42:30,TRUE,FALSE,3.76736111111111,"post-breeding",TRUE,"22NO","22NO"
"205",21,1,5984,-0.875,24.875,2019-06-09 21:27:30,2019-06-10 23:12:30,TRUE,FALSE,1.07291666666667,"post-breeding",TRUE,"22NO","22NO"
"206",22,1,5829,-0.125,24.625,2019-06-11 00:57:30,2019-06-18 23:12:30,TRUE,FALSE,7.92708333333333,"post-breeding",TRUE,"22NO","22NO"
"207",23,1,5825,0.875,24.625,2019-06-19 01:47:30,2019-06-19 19:07:30,TRUE,FALSE,0.722222222222222,"post-breeding",TRUE,"22NO","22NO"
"208",24,1,5665,2.875,24.375,2019-06-20 00:07:30,2019-06-20 22:32:30,TRUE,FALSE,0.934027777777778,"post-breeding",TRUE,"22NO","22NO"
"209",25,1,5661,3.875,24.375,2019-06-21 00:37:30,2019-06-21 21:07:30,TRUE,FALSE,0.854166666666667,"post-breeding",FALSE,"22NO","22NO"
"210",26,1,5659,4.375,24.375,2019-06-21 22:12:30,2019-06-22 00:47:30,TRUE,FALSE,0.107638888888889,"post-breeding",FALSE,"22NO","22NO"
"211",27,1,5506,4.625,24.125,2019-06-22 01:22:30,2019-06-22 17:52:30,TRUE,FALSE,0.6875,"post-breeding",FALSE,"22NO","22NO"
"212",28,1,6108,6.125,25.125,2019-06-22 22:17:30,2019-06-23 20:12:30,TRUE,FALSE,0.913194444444444,"post-breeding",FALSE,"22NO","22NO"
"213",29,1,6409,6.875,25.625,2019-06-23 21:47:30,2019-06-23 23:42:30,TRUE,FALSE,0.0798611111111111,"post-breeding",FALSE,"22NO","22NO"
"214",30,1,6712,7.125,26.125,2019-06-24 00:37:30,2019-06-25 19:32:30,TRUE,FALSE,1.78819444444444,"post-breeding",FALSE,"22NO","22NO"
"215",31,1,7014,7.625,26.625,2019-06-25 20:27:30,2019-06-26 21:42:30,TRUE,FALSE,1.05208333333333,"post-breeding",FALSE,"22NO","22NO"
"216",32,1,7165,7.875,26.875,2019-06-26 22:12:30,2019-06-27 20:12:30,TRUE,FALSE,0.916666666666667,"post-breeding",FALSE,"22NO","22NO"
"217",33,1,7772,8.125,27.875,2019-06-27 22:12:30,2019-07-01 01:37:30,TRUE,FALSE,3.14236111111111,"post-breeding",FALSE,"22NO","22NO"
"218",34,1,7923,8.375,28.125,2019-07-01 01:57:30,2019-07-01 20:47:30,TRUE,FALSE,0.784722222222222,"post-breeding",FALSE,"22NO","22NO"
"219",35,1,8074,8.625,28.375,2019-07-01 21:12:30,2019-07-03 02:02:30,TRUE,FALSE,1.20138888888889,"post-breeding",FALSE,"22NO","22NO"
"220",36,1,8225,8.875,28.625,2019-07-03 02:37:30,2019-07-04 23:52:30,TRUE,FALSE,1.88541666666667,"post-breeding",FALSE,"22NO","22NO"
"221",37,1,8376,9.125,28.875,2019-07-05 00:42:30,2019-07-07 00:12:30,TRUE,FALSE,1.97916666666667,"post-breeding",FALSE,"22NO","22NO"
"222",38,1,8680,9.125,29.375,2019-07-07 01:07:30,2019-07-08 01:37:30,TRUE,FALSE,1.02083333333333,"post-breeding",FALSE,"22NO","22NO"
"223",39,1,8526,9.625,29.125,2019-07-08 02:27:30,2019-09-28 21:57:30,TRUE,FALSE,82.8125,"breeding",FALSE,"22NO","22NO"
